Record Length,Analog:140
Sample Interval,CH:0.0000000020000
Vertical Units,CH1:V CH2:V CH3:V,,,
Vertical Scale,CH1:+2.000000E-01 CH2:+2.000000E-01 CH3:+2.000000E-01,,,
Vertical Offset,CH1:-6.440000E-01 CH2:-6.400000E-01 CH3:-6.400000E-01,,,
Horizontal Units,us,,,
Horizontal Scale,0.0200000000,,,
Model Number,SDS1104X-E,,,
Serial Number,SDSMMFCQ5R6893,,,
Software Version,8.1.6.1.35R2,,,
Source,CH1,CH2,CH3
+9.880000E-08,+3.599995E-02,-5.960464E-08,-8.000016E-03
+1.008000E-07,+3.599995E-02,-5.960464E-08,-8.000016E-03
+1.028000E-07,+1.999998E-02,-5.960464E-08,-5.960464E-08
+1.048000E-07,-4.000008E-03,-5.960464E-08,+7.999957E-03
+1.068000E-07,-4.000008E-03,-8.000016E-03,-5.960464E-08
+1.088000E-07,+1.199996E-02,-8.000016E-03,-3.200006E-02
+1.108000E-07,+1.199996E-02,-8.000016E-03,-8.800006E-02
+1.128000E-07,+3.999949E-03,-8.000016E-03,-1.280000E-01
+1.148000E-07,+3.999949E-03,-8.000016E-03,-1.280000E-01
+1.168000E-07,+1.199996E-02,-5.960464E-08,-9.600008E-02
+1.188000E-07,+1.999998E-02,-5.960464E-08,-6.400007E-02
+1.208000E-07,+1.199996E-02,-5.960464E-08,-4.000002E-02
+1.228000E-07,+3.999949E-03,-5.960464E-08,-2.400005E-02
+1.248000E-07,+1.199996E-02,-5.960464E-08,-1.600003E-02
+1.268000E-07,+1.999998E-02,-5.960464E-08,-8.000016E-03
+1.288000E-07,+1.999998E-02,-5.960464E-08,-8.000016E-03
+1.308000E-07,+1.999998E-02,-8.000016E-03,-8.000016E-03
+1.328000E-07,+1.999998E-02,-8.000016E-03,-8.000016E-03
+1.348000E-07,+1.999998E-02,-8.000016E-03,-5.960464E-08
+1.368000E-07,+1.199996E-02,-5.960464E-08,-5.960464E-08
+1.388000E-07,+1.199996E-02,-5.960464E-08,-8.000016E-03
+1.408000E-07,+1.199996E-02,-5.960464E-08,-8.000016E-03
+1.428000E-07,+1.199996E-02,-5.960464E-08,-8.000016E-03
+1.448000E-07,+3.999949E-03,+7.999957E-03,-1.600003E-02
+1.468000E-07,+3.999949E-03,+7.999957E-03,-1.600003E-02
+1.488000E-07,+1.199996E-02,-5.960464E-08,-8.000016E-03
+1.508000E-07,+1.199996E-02,-5.960464E-08,-8.000016E-03
+1.528000E-07,+1.199996E-02,-8.000016E-03,-1.600003E-02
+1.548000E-07,+3.999949E-03,-8.000016E-03,-1.600003E-02
+1.568000E-07,+3.999949E-03,-5.960464E-08,-5.960464E-08
+1.588000E-07,+3.999949E-03,-5.960464E-08,-5.960464E-08
+1.608000E-07,-4.000008E-03,-8.000016E-03,-5.960464E-08
+1.628000E-07,-1.200002E-02,-8.000016E-03,-5.960464E-08
+1.648000E-07,+1.199996E-02,-5.960464E-08,-5.960464E-08
+1.668000E-07,+1.999998E-02,-5.960464E-08,-5.960464E-08
+1.688000E-07,+1.999998E-02,-5.960464E-08,+7.999957E-03
+1.708000E-07,+1.199996E-02,-5.960464E-08,+3.199995E-02
+1.728000E-07,+1.999998E-02,-5.960464E-08,+6.399995E-02
+1.748000E-07,+1.999998E-02,-5.960464E-08,+9.599996E-02
+1.768000E-07,+1.199996E-02,-5.960464E-08,+1.040000E-01
+1.788000E-07,+1.199996E-02,-5.960464E-08,+7.999998E-02
+1.808000E-07,+1.199996E-02,-5.960464E-08,+5.599993E-02
+1.828000E-07,+1.199996E-02,-5.960464E-08,+3.999996E-02
+1.848000E-07,+1.199996E-02,-5.960464E-08,+3.199995E-02
+1.868000E-07,+3.999949E-03,-5.960464E-08,+3.199995E-02
+1.888000E-07,+1.199996E-02,-5.960464E-08,+2.399993E-02
+1.908000E-07,+1.199996E-02,-5.960464E-08,+1.599997E-02
+1.928000E-07,+3.999949E-03,-5.960464E-08,+7.999957E-03
+1.948000E-07,+3.999949E-03,-5.960464E-08,+7.999957E-03
+1.968000E-07,+1.199996E-02,-5.960464E-08,+1.599997E-02
+1.988000E-07,+1.199996E-02,-5.960464E-08,+2.399993E-02
+2.008000E-07,+3.999949E-03,-5.960464E-08,+1.599997E-02
+2.028000E-07,+3.999949E-03,-5.960464E-08,+1.599997E-02
+2.048000E-07,+1.199996E-02,-5.960464E-08,+2.399993E-02
+2.068000E-07,+1.999998E-02,-5.960464E-08,+2.399993E-02
+2.088000E-07,+1.199996E-02,-5.960464E-08,+2.399993E-02
+2.108000E-07,+3.999949E-03,-5.960464E-08,+1.599997E-02
+2.128000E-07,+3.999949E-03,-5.960464E-08,+1.599997E-02
+2.148000E-07,+1.199996E-02,+7.999957E-03,+1.599997E-02
+2.168000E-07,+1.199996E-02,-5.960464E-08,+1.599997E-02
+2.188000E-07,+3.999949E-03,-5.960464E-08,+7.999957E-03
+2.208000E-07,+1.999998E-02,+7.999957E-03,+7.999957E-03
+2.228000E-07,+1.999998E-02,-5.960464E-08,+7.999957E-03
+2.248000E-07,+1.199996E-02,-8.000016E-03,+7.999957E-03
+2.268000E-07,-4.000008E-03,-8.000016E-03,-5.960464E-08
+2.288000E-07,+3.999949E-03,-5.960464E-08,+7.999957E-03
+2.308000E-07,+3.999949E-03,-5.960464E-08,-8.000016E-03
+2.328000E-07,+3.999949E-03,-5.960464E-08,-3.200006E-02
+2.348000E-07,+3.999949E-03,-5.960464E-08,-5.600005E-02
+2.368000E-07,+1.199996E-02,+7.999957E-03,-6.400007E-02
+2.388000E-07,+1.199996E-02,+7.999957E-03,-6.400007E-02
